what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980208371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980208416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980208436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980208468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980208515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980208528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980208547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980215576
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1512980220082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.linkWithEditor",1512980220163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.linkWithEditor",1512980220499
activated,view,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui.GenericHistoryView",1512980222939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980226014
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980226119
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980226192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980226216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1512980227667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1512980228003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1512980228201
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980229189
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980229189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1512980234166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980234612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980235236
activated,view,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui.GenericHistoryView",1512980237191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980237300
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980237404
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980237476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980237500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1512980241991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1512980242336
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980243401
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980243401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1512980244929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980245310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980245658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980249058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980252821
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980252829
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1512980254639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980258908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980265399
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980265432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980269271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980269740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980270406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980272906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980280334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980280906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980283893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980284733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980285059
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980289208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980296243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980300678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980303418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980304876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980306427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980308742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980309738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980316285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980319058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980319580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980321993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980327615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980328368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980330992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980331934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980332254
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980335852
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1512980337213
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980341058
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980342218
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980342219
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980342864
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980346728
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980346728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980365786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980369329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980374774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980383283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1512980384675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980385219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980385667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980386730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980392843
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1512980394927
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980395153
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980395246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1512980396623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980397106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980397424
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980398501
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980400725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980403853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980404709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980407328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980410053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980411353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980416054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980425542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980425912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980427794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980432807
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980434535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980438420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980438799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980439264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980441325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980445968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980446428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980448652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980449534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980449816
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980452514
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1512980454462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980457199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980462093
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980462124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980464843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980465203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980465638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980468877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980473565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980474001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980476089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980476980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980477273
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980479402
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1512980501773
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980501996
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980502087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980509019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980514907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980517165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980519282
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980522630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1512980542770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980544565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980544927
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980548565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980549939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980551365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980551767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980555684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980557382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980557748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980558213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980561999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980563988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980564488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980566576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980567116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980573892
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980576042
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980587493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980607642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980608760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980610610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980621869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980627452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1512980628931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980629414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980629734
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980632468
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1512980633996
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980635139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980636357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980637235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980638079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980641063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980641685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980646450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980650484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980650861
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980662652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980670536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980671568
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1512980675586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980676798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980681150
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980682302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980683104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980683548
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980686372
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1512980687587
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1512980693717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512980695413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1512980697898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980738585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980741438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980743846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980760739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980761496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980787342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980804169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980808921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980813436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980814148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980816357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512980817436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980818228
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980821900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980827682
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980830275
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1512980845115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980845442
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980847824
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1512980850126
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1512980853271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980853580
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1512980858372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980858463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512980860384
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1512980871539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512980871945
